Area,Category,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
West,Furniture,United States,RD-19480,Rick Duston,0,2017-09-15,US-2017-116652,94122,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",105.98,5,529.9,Consumer,2017-09-19,Standard Class,California,Furnishings
West,Office Supplies,United States,RD-19480,Rick Duston,0,2017-09-15,US-2017-116652,94122,OFF-AR-10001915,Peel-Off China Markers,41.706,10,99.3,Consumer,2017-09-19,Standard Class,California,Art
West,Office Supplies,United States,RD-19480,Rick Duston,0,2017-09-15,US-2017-116652,94122,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,30.5088,2,108.96,Consumer,2017-09-19,Standard Class,California,Appliances
West,Office Supplies,United States,RD-19480,Rick Duston,0.2,2017-09-15,US-2017-116652,94122,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.84,1,2.688,Consumer,2017-09-19,Standard Class,California,Binders
West,Office Supplies,United States,CC-12220,Chris Cortes,0,2017-11-16,US-2017-107888,98103,OFF-PA-10001363,Xerox 1933,34.6296,6,73.68,Consumer,2017-11-19,First Class,Washington,Paper
West,Furniture,United States,CC-12220,Chris Cortes,0,2017-11-16,US-2017-107888,98103,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",23.7864,2,139.92,Consumer,2017-11-19,First Class,Washington,Furnishings
West,Technology,United States,CC-12220,Chris Cortes,0.2,2017-11-16,US-2017-107888,98103,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,10.788,3,107.88,Consumer,2017-11-19,First Class,Washington,Phones
West,Office Supplies,United States,CC-12220,Chris Cortes,0,2017-11-16,US-2017-107888,98103,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,7.9896,1,33.29,Consumer,2017-11-19,First Class,Washington,Storage
West,Office Supplies,United States,RB-19465,Rick Bensley,0,2017-12-16,CA-2017-161578,90036,OFF-PA-10002986,Xerox 1898,6.4128,2,13.36,Home Office,2017-12-21,Second Class,California,Paper
West,Office Supplies,United States,RB-19465,Rick Bensley,0,2017-12-16,CA-2017-161578,90036,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",7.945,5,158.9,Home Office,2017-12-21,Second Class,California,Storage
West,Office Supplies,United States,DK-12835,Damala Kotsonis,0,2016-07-21,CA-2016-160941,95661,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,197.353,5,419.9,Corporate,2016-07-26,Standard Class,California,Envelopes
West,Office Supplies,United States,DK-12835,Damala Kotsonis,0,2016-07-21,CA-2016-160941,95661,OFF-LA-10003766,Self-Adhesive Removable Labels,1.512,1,3.15,Corporate,2016-07-26,Standard Class,California,Labels
West,Office Supplies,United States,RD-19720,Roger Demir,0,2016-05-10,CA-2016-161543,98105,OFF-PA-10003971,Xerox 1965,5.8604,2,11.96,Consumer,2016-05-16,Standard Class,Washington,Paper
West,Technology,United States,EJ-13720,Ed Jacobs,0,2017-03-03,CA-2017-123085,90008,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,440.7648,8,1049.44,Consumer,2017-03-08,Standard Class,California,Accessories
West,Furniture,United States,EJ-13720,Ed Jacobs,0.2,2017-03-03,CA-2017-123085,90008,FUR-CH-10003968,Novimex Turbo Task Chair,-17.0352,3,170.352,Consumer,2017-03-08,Standard Class,California,Chairs
West,Technology,United States,MW-18220,Mitch Webber,0.2,2014-08-25,CA-2014-103660,98103,TEC-PH-10000895,Polycom VVX 310 VoIP phone,75.5958,7,1007.944,Consumer,2014-08-30,Standard Class,Washington,Phones
West,Office Supplies,United States,MS-17530,MaryBeth Skach,0,2016-10-22,CA-2016-169887,98105,OFF-PA-10003001,Xerox 1986,3.2064,1,6.68,Consumer,2016-10-22,Same Day,Washington,Paper
West,Office Supplies,United States,MS-17530,MaryBeth Skach,0,2016-10-22,CA-2016-169887,98105,OFF-AR-10002766,Prang Drawing Pencil Set,2.2518,3,8.34,Consumer,2016-10-22,Same Day,Washington,Art
West,Furniture,United States,MS-17530,MaryBeth Skach,0,2016-10-22,CA-2016-169887,98105,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",30.582,3,101.94,Consumer,2016-10-22,Same Day,Washington,Furnishings
West,Technology,United States,DW-13585,Dorothy Wardle,0,2016-08-07,CA-2016-148516,98026,TEC-AC-10003610,Logitech Illuminated - Keyboard,86.3856,3,179.97,Corporate,2016-08-11,Standard Class,Washington,Accessories
West,Office Supplies,United States,KB-16585,Ken Black,0,2015-04-30,CA-2015-103716,94110,OFF-AR-10000658,Newell 324,9.702,3,34.65,Corporate,2015-05-06,Standard Class,California,Art
West,Technology,United States,KB-16585,Ken Black,0.2,2015-04-30,CA-2015-103716,94110,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,1.7325,5,19.8,Corporate,2015-05-06,Standard Class,California,Phones
West,Office Supplies,United States,RA-19945,Ryan Akin,0.2,2017-06-17,CA-2017-146346,80022,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,-32.9292,3,146.352,Consumer,2017-06-20,First Class,Colorado,Storage
West,Office Supplies,United States,SV-20785,Stewart Visinsky,0,2016-05-26,CA-2016-148852,92704,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",0,3,5.94,Consumer,2016-05-31,Standard Class,California,Fasteners
West,Office Supplies,United States,SV-20785,Stewart Visinsky,0,2016-05-26,CA-2016-148852,92704,OFF-PA-10001293,Xerox 1946,21.7728,7,45.36,Consumer,2016-05-31,Standard Class,California,Paper
West,Technology,United States,SV-20785,Stewart Visinsky,0.2,2016-05-26,CA-2016-148852,92704,TEC-PH-10003885,Cisco SPA508G,23.7564,4,211.168,Consumer,2016-05-31,Standard Class,California,Phones
West,Furniture,United States,SV-20785,Stewart Visinsky,0.2,2016-05-26,CA-2016-148852,92704,FUR-CH-10004860,Global Low Back Tilter Chair,-84.8232,6,484.704,Consumer,2016-05-31,Standard Class,California,Chairs
West,Technology,United States,SV-20785,Stewart Visinsky,0.2,2016-05-26,CA-2016-148852,92704,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,116.2425,3,371.976,Consumer,2016-05-31,Standard Class,California,Machines
West,Office Supplies,United States,AG-10495,Andrew Gjertsen,0.2,2016-10-20,CA-2016-168921,90049,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",6.03,3,19.296,Corporate,2016-10-22,First Class,California,Binders
West,Furniture,United States,MV-18190,Mike Vittorini,0.15,2016-06-17,CA-2016-123512,90045,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",14.098,2,239.666,Consumer,2016-06-19,First Class,California,Bookcases
West,Office Supplies,United States,MV-18190,Mike Vittorini,0,2016-06-17,CA-2016-123512,90045,OFF-LA-10000081,Avery 496,10.8,6,22.5,Consumer,2016-06-19,First Class,California,Labels
West,Office Supplies,United States,MV-18190,Mike Vittorini,0,2016-06-17,CA-2016-123512,90045,OFF-PA-10001497,Xerox 1914,107.7216,4,219.84,Consumer,2016-06-19,First Class,California,Paper
West,Furniture,United States,VP-21760,Victoria Pisteka,0,2014-09-06,CA-2014-130449,94109,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",12.1452,6,41.88,Corporate,2014-09-09,First Class,California,Furnishings
West,Office Supplies,United States,VP-21760,Victoria Pisteka,0,2014-09-06,CA-2014-130449,94109,OFF-LA-10001934,Avery 516,27.4856,8,58.48,Corporate,2014-09-09,First Class,California,Labels
West,Office Supplies,United States,EH-13990,Erica Hackney,0,2014-05-23,CA-2014-138513,98006,OFF-PA-10003177,Xerox 1999,6.2208,2,12.96,Consumer,2014-05-27,Standard Class,Washington,Paper
West,Furniture,United States,JE-15715,Joe Elijah,0.2,2016-12-25,CA-2016-105081,98115,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,52.3764,3,698.352,Consumer,2016-12-30,Standard Class,Washington,Chairs
West,Furniture,United States,JE-15715,Joe Elijah,0,2016-12-25,CA-2016-105081,98115,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",629.01,5,1747.25,Consumer,2016-12-30,Standard Class,Washington,Tables
West,Technology,United States,SS-20590,Sonia Sunley,0,2016-10-24,CA-2016-166275,94109,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,85.9957,1,199.99,Consumer,2016-10-24,Same Day,California,Accessories
West,Technology,United States,WB-21850,William Brown,0.2,2015-08-10,US-2015-156496,97756,TEC-PH-10000576,AT&T 1080 Corded phone,38.3572,4,438.368,Consumer,2015-08-16,Standard Class,Oregon,Phones
West,Technology,United States,WB-21850,William Brown,0.2,2015-08-10,US-2015-156496,97756,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,-31.4874,7,139.944,Consumer,2015-08-16,Standard Class,Oregon,Phones
West,Office Supplies,United States,WB-21850,William Brown,0.2,2015-08-10,US-2015-156496,97756,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,15.0156,4,133.472,Consumer,2015-08-16,Standard Class,Oregon,Appliances
West,Furniture,United States,MP-18175,Mike Pelletier,0.5,2016-12-15,US-2016-127334,97477,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,-304.6653,3,564.195,Home Office,2016-12-21,Standard Class,Oregon,Tables
West,Office Supplies,United States,MP-18175,Mike Pelletier,0.2,2016-12-15,US-2016-127334,97477,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,8.7168,2,87.168,Home Office,2016-12-21,Standard Class,Oregon,Appliances
West,Technology,United States,KM-16375,Katherine Murray,0.2,2017-02-20,CA-2017-135937,85234,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,25.0182,3,333.576,Home Office,2017-02-27,Standard Class,Arizona,Phones
West,Technology,United States,KM-16375,Katherine Murray,0.2,2017-02-20,CA-2017-135937,85234,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,4.7988,1,31.992,Home Office,2017-02-27,Standard Class,Arizona,Accessories
West,Office Supplies,United States,KM-16375,Katherine Murray,0.2,2017-02-20,CA-2017-135937,85234,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,-6.396,2,51.168,Home Office,2017-02-27,Standard Class,Arizona,Storage
West,Office Supplies,United States,KM-16375,Katherine Murray,0.2,2017-02-20,CA-2017-135937,85234,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,3.857,5,10.64,Home Office,2017-02-27,Standard Class,Arizona,Envelopes
West,Furniture,United States,KM-16375,Katherine Murray,0.2,2017-02-20,CA-2017-135937,85234,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",16.3172,2,68.704,Home Office,2017-02-27,Standard Class,Arizona,Furnishings
West,Furniture,United States,KM-16375,Katherine Murray,0.5,2017-02-20,CA-2017-135937,85234,FUR-TA-10001039,KI Adjustable-Height Table,-185.7168,9,386.91,Home Office,2017-02-27,Standard Class,Arizona,Tables
West,Office Supplies,United States,RB-19645,Robert Barroso,0.2,2014-08-23,CA-2014-154837,90032,OFF-BI-10001575,GBC Linen Binding Covers,17.3488,2,49.568,Corporate,2014-08-27,Second Class,California,Binders
West,Office Supplies,United States,SB-20290,Sean Braxton,0,2015-09-11,CA-2015-153794,92024,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",79.758,7,265.86,Corporate,2015-09-16,Standard Class,California,Art
West,Furniture,United States,SD-20485,Shirley Daniels,0.2,2014-10-10,CA-2014-150329,85023,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,3.5154,7,46.872,Home Office,2014-10-14,Standard Class,Arizona,Furnishings
West,Furniture,United States,DE-13255,Deanra Eno,0,2014-11-05,CA-2014-109134,90008,FUR-FU-10000320,OIC Stacking Trays,8.8176,6,20.04,Home Office,2014-11-10,Standard Class,California,Furnishings
West,Office Supplies,United States,HG-15025,Hunter Glantz,0,2015-05-14,CA-2015-165162,90032,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",55.896,4,1117.92,Consumer,2015-05-21,Standard Class,California,Storage
West,Technology,United States,CM-11815,Candace McMahon,0,2017-03-10,CA-2017-140494,94109,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,21.2724,4,111.96,Corporate,2017-03-15,Second Class,California,Accessories
West,Office Supplies,United States,SW-20455,Shaun Weien,0,2017-07-21,CA-2017-145429,92024,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",7.6798,2,16.34,Consumer,2017-07-25,Standard Class,California,Paper
West,Furniture,United States,SW-20455,Shaun Weien,0.2,2017-07-21,CA-2017-145429,92024,FUR-CH-10000988,Hon Olson Stacker Stools,22.5296,2,225.296,Consumer,2017-07-25,Standard Class,California,Chairs
West,Office Supplies,United States,SW-20455,Shaun Weien,0.2,2017-07-21,CA-2017-145429,92024,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,17.6232,3,50.352,Consumer,2017-07-25,Standard Class,California,Binders
West,Technology,United States,CS-12355,Christine Sundaresam,0.2,2015-06-23,CA-2015-139164,90805,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",19.0386,2,217.584,Consumer,2015-06-28,Standard Class,California,Phones
West,Office Supplies,United States,CS-12355,Christine Sundaresam,0,2015-06-23,CA-2015-139164,90805,OFF-FA-10003059,Assorted Color Push Pins,1.7919,3,5.43,Consumer,2015-06-28,Standard Class,California,Fasteners
West,Technology,United States,CS-12355,Christine Sundaresam,0.2,2015-06-23,CA-2015-139164,90805,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,8.9985,3,143.976,Consumer,2015-06-28,Standard Class,California,Phones
West,Furniture,United States,GZ-14470,Gary Zandusky,0.2,2015-11-14,CA-2015-123141,87124,FUR-CH-10004287,SAFCO Arco Folding Chair,99.432,4,883.84,Consumer,2015-11-19,Standard Class,New Mexico,Chairs
West,Furniture,United States,GZ-14470,Gary Zandusky,0.2,2015-11-14,CA-2015-123141,87124,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,20.1558,3,230.352,Consumer,2015-11-19,Standard Class,New Mexico,Chairs
West,Office Supplies,United States,SP-20650,Stephanie Phelps,0.2,2016-12-09,CA-2016-149503,95207,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",99.296,8,273.92,Corporate,2016-12-12,First Class,California,Binders
West,Technology,United States,DP-13105,Dave Poirier,0,2017-09-19,CA-2017-102974,90032,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,31.4895,5,149.95,Corporate,2017-09-24,Standard Class,California,Accessories
West,Office Supplies,United States,DP-13105,Dave Poirier,0,2017-09-19,CA-2017-102974,90032,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6.0632,2,23.32,Corporate,2017-09-24,Standard Class,California,Art
West,Office Supplies,United States,DP-13105,Dave Poirier,0,2017-09-19,CA-2017-102974,90032,OFF-AR-10004956,Newell 33,4.8546,3,16.74,Corporate,2017-09-24,Standard Class,California,Art
West,Office Supplies,United States,SF-20200,Sarah Foster,0,2016-09-12,CA-2016-128811,98103,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,4.8162,3,10.47,Consumer,2016-09-16,Standard Class,Washington,Fasteners
West,Office Supplies,United States,SF-20200,Sarah Foster,0,2016-09-12,CA-2016-128811,98103,OFF-LA-10003720,Avery 487,5.2029,3,11.07,Consumer,2016-09-16,Standard Class,Washington,Labels
West,Office Supplies,United States,SF-20200,Sarah Foster,0.2,2016-09-12,CA-2016-128811,98103,OFF-BI-10000301,GBC Instant Report Kit,7.764,4,20.704,Consumer,2016-09-16,Standard Class,Washington,Binders
West,Office Supplies,United States,KE-16420,Katrina Edelman,0.2,2014-07-04,CA-2014-120096,80013,OFF-PA-10001977,Xerox 194,62.1376,4,177.536,Corporate,2014-07-07,First Class,Colorado,Paper
West,Office Supplies,United States,KE-16420,Katrina Edelman,0.2,2014-07-04,CA-2014-120096,80013,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,3.2432,2,32.432,Corporate,2014-07-07,First Class,Colorado,Appliances
West,Office Supplies,United States,BT-11680,Brian Thompson,0,2016-04-10,CA-2016-123358,94122,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,44.3664,3,113.76,Consumer,2016-04-17,Standard Class,California,Appliances
West,Office Supplies,United States,BT-11680,Brian Thompson,0,2016-04-10,CA-2016-123358,94122,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,81.1314,3,579.51,Consumer,2016-04-17,Standard Class,California,Storage
West,Office Supplies,United States,BT-11680,Brian Thompson,0,2016-04-10,CA-2016-123358,94122,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,6.0264,9,150.66,Consumer,2016-04-17,Standard Class,California,Storage
West,Office Supplies,United States,BT-11680,Brian Thompson,0.2,2016-04-10,CA-2016-123358,94122,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15.6104,4,48.032,Consumer,2016-04-17,Standard Class,California,Binders
West,Furniture,United States,PO-18850,Patrick O'Brill,0.2,2017-07-06,US-2017-101784,90008,FUR-CH-10001146,"Global Task Chair, Black",-13.7403,3,122.136,Consumer,2017-07-11,Standard Class,California,Chairs
West,Office Supplies,United States,NC-18535,Nick Crebassa,0.2,2017-12-09,CA-2017-139402,85023,OFF-PA-10004359,Multicolor Computer Printout Paper,146.79,5,419.4,Corporate,2017-12-13,Standard Class,Arizona,Paper
West,Office Supplies,United States,NC-18535,Nick Crebassa,0.7,2017-12-09,CA-2017-139402,85023,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",-9.9705,3,13.005,Corporate,2017-12-13,Standard Class,Arizona,Binders
West,Office Supplies,United States,CW-11905,Carl Weiss,0.2,2016-11-04,CA-2016-119018,90004,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2.7956,2,7.712,Home Office,2016-11-08,Standard Class,California,Binders
West,Office Supplies,United States,CW-11905,Carl Weiss,0.2,2016-11-04,CA-2016-119018,90004,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,1.305,1,4.176,Home Office,2016-11-08,Standard Class,California,Binders
West,Office Supplies,United States,CW-11905,Carl Weiss,0,2016-11-04,CA-2016-119018,90004,OFF-PA-10000295,Xerox 229,18.6624,6,38.88,Home Office,2016-11-08,Standard Class,California,Paper
West,Office Supplies,United States,IM-15055,Ionia McGrath,0.2,2016-11-16,CA-2016-124527,95661,OFF-BI-10004967,Round Ring Binders,2.808,5,8.32,Consumer,2016-11-17,First Class,California,Binders
West,Furniture,United States,BF-11170,Ben Ferrer,0,2016-11-10,CA-2016-162348,95823,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",2.7944,1,9.98,Home Office,2016-11-15,Standard Class,California,Furnishings
West,Furniture,United States,LW-16825,Laurel Workman,0.5,2016-12-25,CA-2016-109827,85023,FUR-TA-10002607,KI Conference Tables,-24.1026,1,35.445,Corporate,2017-01-01,Standard Class,Arizona,Tables
West,Technology,United States,LW-16825,Laurel Workman,0.7,2016-12-25,CA-2016-109827,85023,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,-386.957,2,269.97,Corporate,2017-01-01,Standard Class,Arizona,Machines
West,Technology,United States,LW-16825,Laurel Workman,0.2,2016-12-25,CA-2016-109827,85023,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,-7.896,3,45.12,Corporate,2017-01-01,Standard Class,Arizona,Accessories
West,Technology,United States,LW-16825,Laurel Workman,0.2,2016-12-25,CA-2016-109827,85023,TEC-AC-10004353,Hypercom P1300 Pinpad,21.42,2,100.8,Corporate,2017-01-01,Standard Class,Arizona,Accessories
West,Furniture,United States,LW-16825,Laurel Workman,0.2,2016-12-25,CA-2016-109827,85023,FUR-CH-10004754,"Global Stack Chair with Arms, Black",4.1972,2,47.968,Corporate,2017-01-01,Standard Class,Arizona,Chairs
West,Technology,United States,KH-16510,Keith Herrera,0,2014-10-05,CA-2014-152233,91767,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,34.993,2,99.98,Consumer,2014-10-06,First Class,California,Accessories
West,Office Supplies,United States,GD-14590,Giulietta Dortch,0.2,2017-12-25,CA-2017-162880,98208,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,1.3978,1,3.856,Corporate,2017-12-29,Standard Class,Washington,Binders
West,Furniture,United States,GH-14425,Gary Hwang,0,2014-06-17,CA-2014-144414,98105,FUR-FU-10003981,Eldon Wave Desk Accessories,2.6208,3,6.24,Consumer,2014-06-21,Standard Class,Washington,Furnishings
West,Office Supplies,United States,GH-14425,Gary Hwang,0,2014-06-17,CA-2014-144414,98105,OFF-FA-10000624,OIC Binder Clips,8.95,5,17.9,Consumer,2014-06-21,Standard Class,Washington,Fasteners
West,Office Supplies,United States,GH-14425,Gary Hwang,0.2,2014-06-17,CA-2014-144414,98105,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,1061.5722,3,3266.376,Consumer,2014-06-21,Standard Class,Washington,Binders
West,Office Supplies,United States,CS-12505,Cindy Stewart,0,2017-11-02,US-2017-115609,90036,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,43.706,5,168.1,Consumer,2017-11-07,Standard Class,California,Appliances
West,Furniture,United States,PJ-19015,Pauline Johnson,0.2,2016-09-08,CA-2016-153101,92704,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",-12.7785,1,146.04,Consumer,2016-09-08,Same Day,California,Tables
West,Technology,United States,BM-11575,Brendan Murry,0,2016-11-20,CA-2016-142615,90640,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,3.9032,2,27.88,Corporate,2016-11-24,Standard Class,California,Accessories
West,Office Supplies,United States,DL-13495,Dionis Lloyd,0,2017-10-15,CA-2017-142643,91360,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",70.219,5,152.65,Corporate,2017-10-20,Standard Class,California,Labels
West,Furniture,United States,DL-13495,Dionis Lloyd,0,2017-10-15,CA-2017-142643,91360,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",9.3152,1,22.72,Corporate,2017-10-20,Standard Class,California,Furnishings
West,Office Supplies,United States,FC-14335,Fred Chung,0,2017-02-05,CA-2017-107517,90503,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,1640.7,Corporate,2017-02-09,Standard Class,California,Appliances
West,Technology,United States,FC-14335,Fred Chung,0.2,2017-02-05,CA-2017-107517,90503,TEC-PH-10003505,Geemarc AmpliPOWER60,41.76,5,371.2,Corporate,2017-02-09,Standard Class,California,Phones
West,Furniture,United States,BC-11125,Becky Castell,0.2,2014-07-06,CA-2014-147543,92020,FUR-CH-10000155,Global Comet Stacking Armless Chair,47.848,2,478.48,Home Office,2014-07-12,Standard Class,California,Chairs
West,Office Supplies,United States,RS-19420,Ricardo Sperren,0,2016-05-09,US-2016-159093,90036,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",14.418,4,32.04,Corporate,2016-05-14,Standard Class,California,Paper
West,Technology,United States,NP-18670,Nora Paige,0.2,2016-07-18,CA-2016-162110,85023,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,3.4995,1,55.992,Consumer,2016-07-22,Standard Class,Arizona,Phones
West,Furniture,United States,BP-11230,Benjamin Patterson,0,2014-04-20,CA-2014-101462,90045,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",27.5632,4,59.92,Consumer,2014-04-25,Standard Class,California,Furnishings
West,Office Supplies,United States,PS-18760,Pamela Stobb,0,2017-04-17,CA-2017-128965,90008,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",13.5072,3,28.14,Consumer,2017-04-22,Standard Class,California,Paper
West,Office Supplies,United States,PS-18760,Pamela Stobb,0,2017-04-17,CA-2017-128965,90008,OFF-LA-10001404,Avery 517,3.4686,2,7.38,Consumer,2017-04-22,Standard Class,California,Labels
West,Office Supplies,United States,PS-18760,Pamela Stobb,0,2017-04-17,CA-2017-128965,90008,OFF-FA-10001561,Stockwell Push Pins,3.597,5,10.9,Consumer,2017-04-22,Standard Class,California,Fasteners
West,Technology,United States,PS-18760,Pamela Stobb,0,2017-04-17,CA-2017-128965,90008,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,46.7313,11,274.89,Consumer,2017-04-22,Standard Class,California,Accessories
West,Office Supplies,United States,PS-18760,Pamela Stobb,0,2017-04-17,CA-2017-128965,90008,OFF-LA-10003190,Avery 474,11.2896,8,23.04,Consumer,2017-04-22,Standard Class,California,Labels
West,Furniture,United States,PS-18760,Pamela Stobb,0.2,2017-04-17,CA-2017-128965,90008,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-19.1058,3,218.352,Consumer,2017-04-22,Standard Class,California,Chairs
West,Office Supplies,United States,SC-20230,Scot Coram,0.2,2016-08-21,US-2016-126452,90004,OFF-BI-10004465,Avery Durable Slant Ring Binders,4.752,2,12.672,Corporate,2016-08-28,Standard Class,California,Binders
West,Technology,United States,SC-20230,Scot Coram,0.2,2016-08-21,US-2016-126452,90004,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,-20.691,5,91.96,Corporate,2016-08-28,Standard Class,California,Phones
West,Technology,United States,SC-20230,Scot Coram,0,2016-08-21,US-2016-126452,90004,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,91.7892,3,254.97,Corporate,2016-08-28,Standard Class,California,Accessories
West,Technology,United States,SC-20230,Scot Coram,0.2,2016-08-21,US-2016-126452,90004,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,-7.996,2,31.984,Corporate,2016-08-28,Standard Class,California,Phones
West,Furniture,United States,SC-20230,Scot Coram,0.2,2016-08-21,US-2016-126452,90004,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,180.441,9,2887.056,Corporate,2016-08-28,Standard Class,California,Tables
West,Office Supplies,United States,SC-20230,Scot Coram,0,2016-08-21,US-2016-126452,90004,OFF-PA-10003848,Xerox 1997,6.2208,2,12.96,Corporate,2016-08-28,Standard Class,California,Paper
West,Office Supplies,United States,SC-20230,Scot Coram,0,2016-08-21,US-2016-126452,90004,OFF-PA-10002606,Xerox 1928,21.384,9,47.52,Corporate,2016-08-28,Standard Class,California,Paper
West,Office Supplies,United States,SG-20080,Sandra Glassco,0,2015-12-16,CA-2015-162544,98105,OFF-PA-10004948,Xerox 190,2.3406,1,4.98,Consumer,2015-12-19,First Class,Washington,Paper
West,Furniture,United States,TW-21025,Tamara Willingham,0.2,2015-12-01,CA-2015-137113,98105,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,125.245,5,2003.92,Home Office,2015-12-05,Second Class,Washington,Chairs
West,Office Supplies,United States,TW-21025,Tamara Willingham,0,2015-12-01,CA-2015-137113,98105,OFF-PA-10004255,Xerox 219,15.552,5,32.4,Home Office,2015-12-05,Second Class,Washington,Paper
